date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2021-01-02 00:00:00,3,-3.2,9.1,0,,,6.8,,1029.8,
2021-01-03 00:00:00,5.1,-1,10,,,,7.4,,1029.8,
2021-01-04 00:00:00,9.2,5,13,,,,6.2,,1027.1,
2021-01-05 00:00:00,6.2,5.7,12.5,0.8,,,11.8,,1028.7,
2021-01-06 00:00:00,4.1,3.5,8,0,,,10.8,,1028.8,
2021-01-07 00:00:00,-3.3,-6.4,5.9,0,,,20,,1034,
2021-01-08 00:00:00,-2.1,-6.4,1.6,0,,,14.6,,1034,
2021-01-09 00:00:00,0.1,-6.1,5.1,0,,,7.5,,1031.3,
2021-01-10 00:00:00,2.9,-3.2,6.4,0,,,7.5,,1031,
2021-01-11 00:00:00,3.5,-0.2,8.1,0,,,9.6,,1030.1,
2021-01-12 00:00:00,4.6,-3,11,,,,13.2,,1023.8,
2021-01-13 00:00:00,7.4,0,17.2,0,,,9.2,,1018.5,
2021-01-14 00:00:00,9.4,1,20,,,,6.6,,1017.8,
2021-01-15 00:00:00,12.5,4,21,,,,9.9,,1017.4,
2021-01-16 00:00:00,4.9,4,20.8,0,,,17,,1029.1,
2021-01-17 00:00:00,2.9,1,7.8,0,,,8.6,,1033.3,
2021-01-18 00:00:00,5.2,-1.4,13.7,0,,,7.7,,1026.5,
2021-01-19 00:00:00,6.4,-1,14,,,,8.2,,1026.3,
2021-01-20 00:00:00,10.9,2,19,,,,7.7,,1022.7,
2021-01-21 00:00:00,14.5,8,21.2,,,,8.5,,1018.7,
2021-01-22 00:00:00,10.6,9.5,21.5,7.1,,,10,,1017.9,
2021-01-23 00:00:00,7.9,7.9,11.8,1.3,,,11,,1019.3,
2021-01-24 00:00:00,7.9,6,9.4,0,,,8.2,,1023.7,
2021-01-25 00:00:00,10.8,8,14,,,,6.3,,1021.1,
2021-01-26 00:00:00,8.2,6.5,13.2,1.8,,,10.5,,1022.2,
2021-01-27 00:00:00,7.9,6.5,11,1.5,,,7.2,,1023.6,
2021-01-28 00:00:00,9.1,6.6,14,,,,13.8,,1026.1,
2021-01-29 00:00:00,5.1,0,13.5,0,,,9.9,,1029.2,
2021-01-30 00:00:00,8.3,1,15,,,,6.3,,1025.4,
2021-01-31 00:00:00,14.2,3.5,19.8,0,,,6.4,,1022.2,
2021-02-01 00:00:00,9.7,9.6,19.8,2.3,,,6.4,,1020.7,
2021-02-02 00:00:00,7.2,6,13.7,0,,,8.3,,1027.3,
2021-02-03 00:00:00,9.5,3,18,,,,5.9,,1024.5,
2021-02-04 00:00:00,9.9,4.7,17,0,,,10.2,,1027.1,
2021-02-05 00:00:00,9.9,8.2,12.6,1.5,,,6.3,,1020.8,
2021-02-06 00:00:00,12.1,9,19,,,,5.4,,1019.5,
2021-02-07 00:00:00,13.1,6,20,,,,6.1,,1020.6,
2021-02-08 00:00:00,7.1,6.6,19.4,2.8,,,15.8,,1029.4,
2021-02-09 00:00:00,7.8,4,12,,,,9.7,,1028,
2021-02-10 00:00:00,9.5,7,12,,,,5.4,,1023,
2021-02-11 00:00:00,9.7,9,10,,,,8.2,,1021.5,
2021-02-12 00:00:00,10.8,9,14,,,,5.7,,1021.8,
2021-02-13 00:00:00,10.9,10,16.9,0,,,6,,1021.5,
2021-02-14 00:00:00,13.5,10,21,,,,7.2,,1015,
2021-02-15 00:00:00,10.7,8,20.7,0,,,11.1,,1019.1,
2021-02-16 00:00:00,8.9,7,15.9,0,,,6.9,,1020.1,
2021-02-17 00:00:00,5.4,4.3,13.7,0,,,11.1,,1027.4,
2021-02-18 00:00:00,6.7,1.3,13.6,0,,,8.2,,1030.2,
2021-02-19 00:00:00,10.6,2,20,,,,9.9,,1022.6,
2021-02-20 00:00:00,15.6,6,25,,,,12,,1016.8,
2021-02-21 00:00:00,14.7,9.1,25.7,0,,,11.4,,1013.6,
2021-02-22 00:00:00,16.4,12,27.2,0,,,12.2,,1016.2,
2021-02-23 00:00:00,10.6,8,14,,,,14,,1023.8,
2021-02-24 00:00:00,11.2,7,16,,,,11.4,,1019.4,
2021-02-25 00:00:00,12.8,9.8,18,,,,10.8,,1013.5,
2021-02-26 00:00:00,9.7,8.6,16.9,13.7,,,13.5,,1017.7,
2021-02-27 00:00:00,10.4,9.2,12,,,,8.1,,1020.9,
2021-02-28 00:00:00,12.4,10.1,15,,,,5.7,,1018.8,
2021-03-01 00:00:00,10.1,7.3,14.5,10.4,,,11.2,,1018,
2021-03-02 00:00:00,8.3,5.7,13.8,0,,,14.1,,1028.5,
2021-03-03 00:00:00,8.9,5.7,12.2,4.1,,,9.3,,1025.8,
2021-03-04 00:00:00,11.4,7.1,17.3,0,,,7.2,,1020.8,
2021-03-05 00:00:00,11.3,8.2,17.3,8.4,,,6.6,,1019.7,
2021-03-06 00:00:00,9.3,6.5,13,9.9,,,16.5,,1023.4,
2021-03-07 00:00:00,7.1,5.8,10.9,4.1,,,10.5,,1027.7,
2021-03-08 00:00:00,8.8,6.7,12,,,,8.1,,1026,
2021-03-09 00:00:00,10.3,8,13,,,,8.5,,1025.4,
2021-03-10 00:00:00,12.2,9.7,16,,,,9.8,,1026.6,
2021-03-11 00:00:00,12.1,9.3,15.4,6.4,,,5.6,,1021.5,
2021-03-12 00:00:00,12.7,11,16.6,0,,,13.4,,1024.1,
2021-03-13 00:00:00,13,9,18,,,,8.3,,1022.9,
2021-03-14 00:00:00,14.1,10.1,19,,,,8.7,,1019,
2021-03-15 00:00:00,18.7,11,28,,,,8.4,,1012.2,
2021-03-16 00:00:00,12.3,11.3,27.1,15.5,,,12.9,,1016.3,
2021-03-17 00:00:00,10.2,8.2,15.4,12.2,,,11.1,,1018.5,
2021-03-18 00:00:00,12.1,9.6,14,,,,8,,1017.1,
2021-03-19 00:00:00,12.9,10.8,13.9,51.3,,,7.8,,1014.7,
2021-03-20 00:00:00,11.2,8.7,13,2.3,,,14.1,,1016.5,
2021-03-21 00:00:00,11.9,9.1,14.1,0,,,11,,1024.2,
2021-03-22 00:00:00,10.8,8.6,17,0,,,9.5,,1028.1,
2021-03-23 00:00:00,15.3,5.3,20.8,0.3,,,7.5,,1022.1,
2021-03-24 00:00:00,13.7,8.6,20.8,0,,,7.5,,1018.3,
2021-03-25 00:00:00,16.3,9,22.4,0,,,9.8,,1020.9,
2021-03-26 00:00:00,20.9,9.9,27.1,0,,,9.9,,1015.3,
2021-03-27 00:00:00,18.7,13.9,27.1,4.8,,,9,,1008.7,
2021-03-28 00:00:00,19.8,15,27,,,,5.4,,1009,
2021-03-29 00:00:00,21.2,14.7,28.1,0,,,7.5,,1006.8,
2021-03-30 00:00:00,15.3,13,28.1,21.1,,,12.6,,1008.6,
2021-03-31 00:00:00,16.5,12.9,20.4,8.1,,,12,,1007.4,
2021-04-01 00:00:00,17.7,13.5,21.3,5.6,,,9,,1008.3,
2021-04-02 00:00:00,18.1,15.7,22,,,,9.2,,1012,
2021-04-03 00:00:00,15.4,12.2,21,0,,,13.1,,1015.9,
2021-04-04 00:00:00,13.3,12,18,0,,,16.2,,1022.9,
2021-04-05 00:00:00,14.2,8,18.1,,,,7.5,,1023.5,
2021-04-06 00:00:00,16.6,12.6,22.1,0,,,9.8,,1021.8,
2021-04-07 00:00:00,13.3,11.7,22.1,5.1,,,11.2,,1020.9,
2021-04-08 00:00:00,13.3,10.1,16.5,0,,,10.2,,1021.6,
2021-04-09 00:00:00,13.6,10.5,19.3,0,,,12.2,,1023.6,
2021-04-10 00:00:00,16.1,8.5,20.3,0.5,,,12.5,,1025.2,
2021-04-11 00:00:00,16.1,13.6,20.3,21.6,,,5,,1021.7,
2021-04-12 00:00:00,16.4,14.7,17.2,5.6,,,5.9,,1015.8,
2021-04-13 00:00:00,16.3,13.5,22.1,7.6,,,9.7,,1018.3,
2021-04-14 00:00:00,12.8,12,22.1,0.5,,,12,,1020.6,
2021-04-15 00:00:00,14.4,11,19.3,0,,,8.1,,1016.4,
2021-04-16 00:00:00,20.4,12,25.6,0,,,8,,1015.7,
2021-04-17 00:00:00,17.4,15,25.6,0,,,14.6,,1019.6,
2021-04-18 00:00:00,16.1,10.8,25.3,0,,,10.2,,1021,
2021-04-19 00:00:00,17.7,11.2,24.7,,,,9.2,,1016.6,
2021-04-20 00:00:00,19.3,13,26,,,,10.5,,1015.1,
2021-04-21 00:00:00,23.1,17,28,0,,,11.1,,1013.6,
2021-04-22 00:00:00,21.4,18.5,28,5.1,,,7.8,,1010.6,
2021-04-23 00:00:00,20.5,17.8,23.8,0.5,,,9.9,,1011.9,
2021-04-24 00:00:00,18.8,17.6,23.1,1.8,,,11.1,,1014.7,
2021-04-25 00:00:00,19.6,17.7,24,,,,11,,1017.2,
2021-04-26 00:00:00,20.6,17.2,26.8,0.3,,,11.2,,1016.7,
2021-04-27 00:00:00,18.8,15.8,26.8,2.8,,,6.8,,1016.1,
2021-04-28 00:00:00,20.3,15.8,24.1,0,,,7.2,,1016.8,
2021-04-29 00:00:00,22.5,16.7,29,,,,14.8,,1010.2,
2021-04-30 00:00:00,25.7,17,33,,,,15.2,,1005.5,
2021-05-01 00:00:00,22.2,20,31.8,0,,,10.6,,1010.7,
2021-05-02 00:00:00,19.1,16.8,28.3,0,,,16.4,,1017.3,
2021-05-03 00:00:00,23.2,15,31,,,,12.2,,1012,
2021-05-04 00:00:00,20.2,15.3,31.7,8.9,,,12.9,,1008.8,
2021-05-05 00:00:00,21.3,15.3,26.3,0,,,8.2,,1017.5,
2021-05-06 00:00:00,23.6,16.1,28.8,0,,,8.2,,1014.1,
2021-05-07 00:00:00,25,19.1,32.2,0,,,11.4,,1010.4,
2021-05-08 00:00:00,25.6,19.9,32.2,0,,,9.6,,1007,
2021-05-09 00:00:00,27.2,21,35,,,,8.7,,1007,
2021-05-10 00:00:00,28.8,21,36,,,,8.7,,1004.3,
2021-05-11 00:00:00,23.5,21,35.8,2.3,,,9.3,,1005.2,
2021-05-12 00:00:00,22.9,21.9,28,7.1,,,8.2,,1007.2,
2021-05-13 00:00:00,23.1,20.2,28,4.8,,,8.7,,1008.3,
2021-05-14 00:00:00,26.7,22,34,,,,6,,1005.8,
2021-05-15 00:00:00,29.4,23,35.2,0,,,6.4,,1002.9,
2021-05-16 00:00:00,21.7,16,35.2,37.3,,,12.6,,1004.8,
2021-05-17 00:00:00,19.4,15.6,27.7,13.5,,,10.3,,1012.4,
2021-05-18 00:00:00,19.6,16.3,22.3,2,,,7.2,,1011.9,
2021-05-19 00:00:00,20.3,16.4,22.3,19.3,,,7.6,,1008.2,
2021-05-20 00:00:00,20.8,18.9,26,0.3,,,9.2,,1007.1,
2021-05-21 00:00:00,22.7,18.7,27.7,2.8,,,8.7,,1009.5,
2021-05-22 00:00:00,21.2,20,27.7,0.8,,,10.4,,1009,
2021-05-23 00:00:00,20,17.9,24.4,31.8,,,8,,1007.8,
2021-05-24 00:00:00,24,18,28.3,0,,,8.1,,1011.9,
2021-05-25 00:00:00,27.7,21,32.2,0,,,7.8,,1010.5,
2021-05-26 00:00:00,22.1,20.3,32.2,38.6,,,7.5,,1005,
2021-05-27 00:00:00,24.4,20.4,28,,,,6.9,,1006.5,
2021-05-28 00:00:00,25.2,22,28,,,,10,,1006.1,
2021-05-29 00:00:00,25.8,21.2,29.8,0,,,9.8,,1006.4,
2021-05-30 00:00:00,27,22,32,0,,,7.2,,1005.5,
2021-05-31 00:00:00,26.2,21.4,32,0,,,8.8,,1006.1,
2021-06-01 00:00:00,23.9,21.3,31.9,2.8,,,10.2,,1007.4,
2021-06-02 00:00:00,25.1,21.9,28.3,0,,,8.1,,1005.7,
2021-06-03 00:00:00,24.6,19.7,29,,,,10.9,,1003.9,
2021-06-04 00:00:00,21.1,17.9,28.2,0.3,,,9.5,,1007.2,
2021-06-05 00:00:00,24.8,18.9,31,,,,8.2,,1004.2,
2021-06-06 00:00:00,26.9,18.9,34,0,,,7.8,,1005.9,
2021-06-07 00:00:00,26.7,19.7,34,0,,,9.6,,1009.5,
2021-06-08 00:00:00,27.7,21.9,34.2,0,,,8.4,,1009,
2021-06-09 00:00:00,27.8,23.7,35.1,17,,,7.5,,1007.6,
2021-06-10 00:00:00,26.3,23.7,35.1,0.5,,,7.2,,1006.5,
2021-06-11 00:00:00,28.1,24.1,32,,,,8.6,,1008.1,
2021-06-12 00:00:00,27.4,23,33.1,29.5,,,9,,1009.9,
2021-06-13 00:00:00,25.4,23,33.1,24.1,,,4.8,,1007.8,
2021-06-14 00:00:00,27.8,23.8,33,,,,6.4,,1002.1,
2021-06-15 00:00:00,30,25.6,34.2,,,,12.3,,997.9,
2021-06-16 00:00:00,26.2,25,34.7,64.8,,,8.1,,1001.7,
2021-06-17 00:00:00,27.6,25,32.4,,,,7.2,,1002.9,
2021-06-18 00:00:00,25,24.2,32.6,17,,,7.5,,1002.6,
2021-06-19 00:00:00,20.9,20,28.1,17.3,,,10.5,,1003.3,
2021-06-20 00:00:00,22,20.6,24,,,,6.6,,1002.5,
2021-06-21 00:00:00,24.5,21.5,28,,,,7.5,,1003.8,
2021-06-22 00:00:00,25.8,20.7,31.3,0,,,8.7,,1006.9,
2021-06-23 00:00:00,27.4,20.7,32.3,0,,,9.3,,1009.2,
2021-06-24 00:00:00,28.6,22.4,33.8,0,,,9.5,,1008,
2021-06-25 00:00:00,28.3,24.4,33.8,0,,,11.2,,1006,
2021-06-26 00:00:00,27.7,25.2,33,2,,,8.5,,1004.4,
2021-06-27 00:00:00,27.1,24.4,31.2,5.6,,,7.4,,1002.4,
2021-06-28 00:00:00,27.1,24.5,31,,,,9.6,,1001.5,
2021-06-29 00:00:00,28.1,24.6,32.8,0,,,9.2,,1002.9,
2021-06-30 00:00:00,26.9,25.4,32.8,25.9,,,7,,1002.7,
2021-07-01 00:00:00,26,24.2,29,,,,7.5,,1003.2,
2021-07-02 00:00:00,26.1,24.5,28,23.9,,,5.1,,1003.2,
2021-07-03 00:00:00,28.3,24.7,34,,,,8.4,,1001.7,
2021-07-04 00:00:00,28.9,25.2,34,0,,,8.8,,1005.7,
2021-07-05 00:00:00,31.8,26.7,37.3,13,,,8.8,,1005.5,
2021-07-06 00:00:00,32.4,26.7,37.3,0,,,11,,1005.3,
2021-07-07 00:00:00,31.9,28,38,,,,12,,1006.1,
2021-07-08 00:00:00,29.8,23.8,38,,,,13.2,,1007.2,
2021-07-09 00:00:00,28.3,23.5,36.2,1.3,,,10.4,,1007.3,
2021-07-10 00:00:00,28.8,25.2,32,,,,8.4,,1007.7,
2021-07-11 00:00:00,33,26.5,36.4,0,,,6.9,,1007.9,
2021-07-12 00:00:00,34,28,37.7,0,,,9.9,,1005.5,
2021-07-13 00:00:00,33.3,28,37.7,0,,,11.1,,1003.8,
2021-07-14 00:00:00,33.9,29.7,38.1,0,,,10.2,,1005.6,
2021-07-15 00:00:00,33.8,29.8,38.2,0,,,10,,1007.5,
2021-07-16 00:00:00,31.7,28.9,38.2,0,,,10.4,,1007.9,
2021-07-17 00:00:00,30.4,28.9,35.7,0,,,12.9,,1005.9,
2021-07-18 00:00:00,30.2,27,35.4,0,,,11.6,,1005.2,
2021-07-19 00:00:00,30.8,27.7,35.4,0,,,11,,1006.2,
2021-07-20 00:00:00,30.2,28,34.7,0.3,,,16.5,,1007.7,
2021-07-21 00:00:00,29.4,27,34.4,0,,,15.4,,1007.7,
2021-07-22 00:00:00,28.7,26,33.4,4.8,,,19.5,,1004.8,
2021-07-23 00:00:00,27.5,24.7,32.7,26.4,,,21.2,,1003,
2021-07-24 00:00:00,26.2,24.6,31.9,65,,,21.4,,1000,
2021-07-25 00:00:00,25.7,24.6,27.4,118.6,,,30.3,,992,
2021-07-26 00:00:00,25.6,24.8,26,,,,20.8,,987,
2021-07-27 00:00:00,26.5,25.5,28,,,,13.5,,990.1,
2021-07-28 00:00:00,28.8,25.4,34,,,,10.2,,994.2,
2021-07-29 00:00:00,30.9,25.9,36,,,,11.2,,997,
2021-07-30 00:00:00,29.4,24,35.9,49.8,,,7.2,,999.5,
2021-07-31 00:00:00,28.8,24,35,47.2,,,7.8,,998.2,
2021-08-01 00:00:00,29.2,24.4,35,0,,,6.5,,997.7,
2021-08-02 00:00:00,30,26.6,34,,,,12,,999.6,
2021-08-03 00:00:00,29,27,33.9,1,,,16.3,,1001.6,
2021-08-04 00:00:00,28.7,26.6,32.4,4.6,,,17,,1002.9,
2021-08-05 00:00:00,29.1,27,32,,,,14.2,,1001.4,
2021-08-06 00:00:00,29.6,26.9,33.7,0,,,13.6,,1000.5,
2021-08-07 00:00:00,29.2,25.3,33.9,2.3,,,12.3,,1001.8,
2021-08-08 00:00:00,29.9,24.8,34.6,0,,,9,,1003.9,
2021-08-09 00:00:00,30.3,24.9,35.5,,,,8.5,,1004.2,
2021-08-10 00:00:00,27.8,24.8,35.8,16,,,8,,1004.8,
2021-08-11 00:00:00,27.4,25.5,31,,,,6.4,,1006.8,
2021-08-12 00:00:00,27.7,25,33,,,,6.4,,1006.3,
2021-08-13 00:00:00,25.6,24.7,32.7,92.7,,,8.2,,1003.3,
2021-08-14 00:00:00,23.8,22.5,26.5,27.2,,,9,,1006,
2021-08-15 00:00:00,25.6,23.6,28,,,,6.4,,1009.1,
2021-08-16 00:00:00,25.8,24,28.6,42.4,,,4.6,,1010.8,
2021-08-17 00:00:00,26.9,24,32.6,0.3,,,8.8,,1009.6,
2021-08-18 00:00:00,27.8,23.2,32.6,0,,,6.4,,1009,
2021-08-19 00:00:00,28.3,23.3,33.5,,,,7.4,,1007.7,
2021-08-20 00:00:00,29.6,25.1,34,,,,9.2,,1006,
2021-08-21 00:00:00,28.8,26,33.2,,,,10.9,,1005.5,
2021-08-22 00:00:00,29.7,25.8,35,,,,6.6,,1005.6,
2021-08-23 00:00:00,31.5,26.8,35.5,0,,,10.4,,1002.2,
2021-08-24 00:00:00,30.1,26.2,35.5,0.3,,,9.3,,1002.8,
2021-08-25 00:00:00,29.3,25.9,35.5,0,,,9,,1006.6,
2021-08-26 00:00:00,29.7,23.9,36,,,,7,,1010.5,
2021-08-27 00:00:00,30,23.8,35.4,2,,,10.4,,1011.2,
2021-08-28 00:00:00,30.5,25.5,35,,,,7.8,,1011.4,
2021-08-29 00:00:00,31.3,26.3,36,0,,,7.8,,1011.1,
2021-08-30 00:00:00,31.7,26.7,37,,,,8,,1011.4,
2021-08-31 00:00:00,31.3,25.2,36.9,0,,,8.8,,1010.7,
2021-09-01 00:00:00,32,26.7,37,,,,9.2,,1009.6,
2021-09-02 00:00:00,28.3,24.9,37.8,25.4,,,6.9,,1008,
2021-09-03 00:00:00,28.7,24.5,35.6,0,,,9.3,,1007.4,
2021-09-04 00:00:00,30,25.2,35,,,,8,,1008.1,
2021-09-05 00:00:00,30.9,26.8,35.2,0,,,7.8,,1009.6,
2021-09-06 00:00:00,28.8,25.5,35.2,0,,,11.7,,1012,
2021-09-07 00:00:00,27.1,24.8,32.4,0,,,11.8,,1013,
2021-09-08 00:00:00,25.1,23.7,28,0,,,8.7,,1011.9,
2021-09-09 00:00:00,28.4,23.7,32.7,0,,,6.4,,1010.7,
2021-09-10 00:00:00,27.2,24.2,33,,,,5.8,,1010.3,
2021-09-11 00:00:00,27.4,24.1,32.5,0.5,,,9.2,,1008.6,
2021-09-12 00:00:00,25.4,23.8,32.3,25.4,,,15.2,,1006.1,
2021-09-13 00:00:00,24.9,23.1,27.2,56.4,,,20.6,,1005.2,
2021-09-14 00:00:00,25.8,24,27,,,,17.6,,1010.5,
2021-09-15 00:00:00,25.3,22.6,27,,,,15,,1012.4,
2021-09-16 00:00:00,24.6,23,28,,,,9.7,,1010.6,
2021-09-17 00:00:00,24.8,20.7,30.6,0,,,7.9,,1011.9,
2021-09-18 00:00:00,25.9,20,31.5,0,,,7.8,,1013.6,
2021-09-19 00:00:00,28.8,21.4,34.3,0,,,7.4,,1010.4,
2021-09-20 00:00:00,28.6,24.2,35,,,,11.9,,1007,
2021-09-21 00:00:00,26.8,22.5,34.9,0,,,6.6,,1008.8,
2021-09-22 00:00:00,27.8,22,35,0,,,7.5,,1011.3,
2021-09-23 00:00:00,27.7,21,35,,,,9.8,,1015,
2021-09-24 00:00:00,27.1,21,35.3,0,,,11.8,,1016.9,
2021-09-25 00:00:00,26.3,22,33.6,0,,,12.1,,1015.5,
2021-09-26 00:00:00,26.1,21,32.4,0,,,8.3,,1014,
2021-09-27 00:00:00,27.7,21.3,33.4,0,,,6.8,,1012,
2021-09-28 00:00:00,27.8,23,33.4,0,,,6.9,,1009.9,
2021-09-29 00:00:00,27.1,23.7,34.1,7.1,,,10.4,,1007.8,
2021-09-30 00:00:00,25,23,34.1,0,,,10.9,,1010,
2021-10-01 00:00:00,26.3,20.3,32.2,0,,,7.4,,1009.9,
2021-10-02 00:00:00,28,21.6,33.5,0,,,8,,1011.8,
2021-10-03 00:00:00,28.4,24,34.4,0,,,10.1,,1013.6,
2021-10-04 00:00:00,28.9,23.9,34.4,0,,,10.1,,1015.8,
2021-10-05 00:00:00,27.1,24,33.6,0,,,9.6,,1016.4,
2021-10-06 00:00:00,25.9,22.7,32.5,5.3,1,,8.6,,1014.8,
2021-10-07 00:00:00,26.5,23,31.2,0,,,9.7,,1013.2,
2021-10-08 00:00:00,26.1,22.7,31.2,0.5,,,11.3,,1014.6,
2021-10-09 00:00:00,27.6,24,32,,,,10.1,,1015.3,
2021-10-10 00:00:00,24.2,19.4,32.2,7.6,,,9.8,,1015.2,
2021-10-11 00:00:00,19.4,17.5,28.2,16.5,1,,18.8,,1018.9,
2021-10-12 00:00:00,19.4,17.7,21,,,,14.2,,1019.7,
2021-10-13 00:00:00,20.5,18.1,23,,,,9.5,,1017.3,
2021-10-14 00:00:00,24.3,21.5,29,,,,6.6,,1016.2,
2021-10-15 00:00:00,22.3,20.6,29.2,1.3,,,11.7,,1015.8,
2021-10-16 00:00:00,15.2,12.1,25.6,22.9,1,,17.6,,1025,
2021-10-17 00:00:00,15,12.1,18,,,,15.9,,1029.4,
2021-10-18 00:00:00,16.1,12.2,18.3,3.8,,,5.1,,1023.7,
2021-10-19 00:00:00,17.1,12.2,19.4,0,,,11.2,,1023.4,
2021-10-20 00:00:00,12.2,10.7,19.4,44.5,2,,12.1,,1023.2,
2021-10-21 00:00:00,13.3,11,16,,,,10.6,,1023,
2021-10-22 00:00:00,14.9,11.6,18,,,,10.8,,1026.8,
2021-10-23 00:00:00,16.9,12.5,21,,,,8.2,,1027.2,
2021-10-24 00:00:00,17.1,14.2,21.1,0,,,7.7,,1024.8,
2021-10-25 00:00:00,16.5,12,20.2,,,,6.8,,1023,
2021-10-26 00:00:00,17.1,12.7,22,,,,5.1,,1020.3,
2021-10-27 00:00:00,18.6,15,22.5,0,,,6.9,,1022,
2021-10-28 00:00:00,18.4,16,21.3,0,,,6.5,,1023.4,
2021-10-29 00:00:00,18.5,15.5,22.6,,,,7.3,,1022.6,
2021-10-30 00:00:00,17.6,14.7,23.4,0,,,6.9,,1022.8,
2021-10-31 00:00:00,17.6,12,23,,,,6.8,,1023.7,
2021-11-01 00:00:00,19.4,16,24,,,,8.3,,1024.4,
2021-11-02 00:00:00,18.2,16.4,23.2,0.3,,,8.7,,1023.4,
2021-11-03 00:00:00,17.6,15,20,,,,6.9,,1020.8,
2021-11-04 00:00:00,17.2,14,20,,,,5.9,,1017.8,
2021-11-05 00:00:00,19.7,17,23,,,,5.2,,1012.6,
2021-11-06 00:00:00,19.7,17.3,22,7.1,1,,10.5,,1013.4,
2021-11-07 00:00:00,12.9,7.1,23.2,3,,,14.3,,1017.2,
2021-11-08 00:00:00,7.6,3.1,23.2,0.5,,,19.1,,1026.2,
2021-11-09 00:00:00,10.1,3.1,15.2,0,,,9,,1023.1,
2021-11-10 00:00:00,12.2,6,18.8,0,,,11.7,,1019.7,
2021-11-11 00:00:00,12.3,6,19,,,,7.6,,1020.9,
2021-11-12 00:00:00,13.8,9,18.8,0,,,6,,1023.6,
2021-11-13 00:00:00,13.1,9,18.8,0,,,7.6,,1021.1,
2021-11-14 00:00:00,13.4,9,21.3,0,,,6.9,,1021.7,
2021-11-15 00:00:00,14.9,8.1,22,0,,,6.2,,1021.2,
2021-11-16 00:00:00,14.6,10.6,22,0,,,6.1,,1022,
2021-11-17 00:00:00,14.6,11.8,19.6,2.5,,,4.6,,1022.8,
2021-11-18 00:00:00,14.8,12.1,16.4,0.3,,,3.7,,1019.1,
2021-11-19 00:00:00,16.7,13.2,21,,,,5.9,,1017,
2021-11-20 00:00:00,17.4,13.2,22,5.3,,,8.7,,1017.3,
2021-11-21 00:00:00,14.4,8.4,22,15.2,1,,9.8,,1017.4,
2021-11-22 00:00:00,8.3,2.6,18.2,2,,,17.9,,1025.7,
2021-11-23 00:00:00,6.4,3,12.7,0,,,9,,1027,
2021-11-24 00:00:00,8.6,2,16,,,,8.2,,1023.5,
2021-11-25 00:00:00,11.2,5,19.6,0,,,6.5,,1021.9,
2021-11-26 00:00:00,12.7,5.7,19.6,0,,,7.5,,1025.7,
2021-11-27 00:00:00,13.2,8.2,18.8,0,,,9.4,,1030.7,
2021-11-28 00:00:00,13.7,10.5,18,,,,4.4,,1028.3,
2021-11-29 00:00:00,14.4,12.7,17,,,,3.5,,1023.3,
2021-11-30 00:00:00,9.7,8.5,16,0,,,18.9,,1024.3,
2021-12-01 00:00:00,6.3,4.6,13,,,,13.4,,1029.7,
2021-12-02 00:00:00,6.7,1.5,12.7,,,,7.6,,1025.6,
2021-12-03 00:00:00,8.9,2,17,,,,8.5,,1025,
2021-12-04 00:00:00,9.3,3.2,17,,,,6.5,,1028.2,
2021-12-05 00:00:00,10.4,4.3,17.2,,,,5.6,,1026.6,
2021-12-06 00:00:00,10.7,5,18.9,,,,5.1,,1025.9,
2021-12-07 00:00:00,11.2,5.4,18.9,,,,6.9,,1029.2,
2021-12-08 00:00:00,11.9,7.7,15.7,,,,5.8,,1029.9,
2021-12-09 00:00:00,11.8,9,18.6,,,,5.8,,1026.5,
2021-12-10 00:00:00,11.8,6,18.6,,,,5.9,,1026.7,
2021-12-11 00:00:00,13.3,7.9,17.8,,,,6.1,,1026.1,
2021-12-12 00:00:00,8.8,8.5,15.5,2.3,,,12.5,,1029.8,
2021-12-13 00:00:00,7.2,5,12.2,0.3,,,8.6,,1029.9,
2021-12-14 00:00:00,8.6,4.5,12.2,0,,,3.9,,1023,
2021-12-15 00:00:00,12.5,7,19,,,,5.3,,1019.7,
2021-12-16 00:00:00,11.7,9.2,18.1,2.5,,,9.3,,1020.4,
2021-12-17 00:00:00,6.3,4.6,13.5,0.8,,,16.7,,1030.1,
2021-12-18 00:00:00,4.1,0.6,11.4,0,,,6,,1031.9,
2021-12-19 00:00:00,7,1.3,13.5,,,,7,,1027.8,
2021-12-20 00:00:00,9.2,3,16,,,,5.8,,1021.3,
2021-12-21 00:00:00,10.7,5.4,17.9,,,,6.5,,1019.5,
2021-12-22 00:00:00,9.1,6,17.9,,,,6.8,,1021.8,
2021-12-23 00:00:00,12,5.5,16.3,,,,6.8,,1020.8,
2021-12-24 00:00:00,11.2,6.5,17,,,,14.3,,1022,
2021-12-25 00:00:00,2.4,-1.3,16.7,0.3,,,18.8,,1035.8,
2021-12-26 00:00:00,0.8,-2.1,3.6,0,,,17.1,,1040.3,
2021-12-27 00:00:00,1.6,-1.6,5.5,,,,9.8,,1037.2,
2021-12-28 00:00:00,4.5,-0.8,5.5,,,,6.3,,1030,
2021-12-29 00:00:00,7.4,4,13.2,,,,10.1,,1027.6,
2021-12-30 00:00:00,5.6,0,13.2,,,,7.2,,1031.4,
2021-12-31 00:00:00,6,1,11,,,,7.2,,1032.7,
2022-01-01 00:00:00,5.1,4,11.2,,,,5.2,,1028.6,
